RBD,NOM_RBD,COD_ENSE2,COD_COM_RBD,COD_PRO_RBD,PROM_ASIS,PROM_ASIS_REP
1851,LICEO POLITECNICO QUINTERO,3,5107,51,69.304347826087,36.75
1851,LICEO POLITECNICO QUINTERO,6,5107,51,74.24,44.3666666666667
1851,LICEO POLITECNICO QUINTERO,7,5107,51,87.9514563106796,68.7
1853,COLEGIO ARTÍSTICO COSTA MAUCO,2,5107,51,87.551724137931,80.1666666666667
1855,ESCUELA BASICA REPUBLICA DE FRANCIA,2,5107,51,86.2021276595745,66.0454545454545
1856,ESCUELA MANTAGUA,2,5107,51,90.0070921985816,82.8333333333333
1857,ESCUELA JUAN JOSE TORTEL,2,5107,51,87.010989010989,64.8333333333333
1858,COLEGIO DON ORIONE,2,5107,51,87.1060606060606,75.8666666666667
1858,COLEGIO DON ORIONE,5,5107,51,87.6604215456674,71.1111111111111
1858,COLEGIO DON ORIONE,7,5107,51,86.4411764705882,64.5
1859,COLEGIO SANTA FILOMENA,5,5107,51,87.8050314465409,81.0
1860,COLEGIO INGLES,2,5107,51,78.7900466562986,67.8095238095238
1860,COLEGIO INGLES,5,5107,51,81.7962962962963,29.0
1863,COLEGIO GENERAL JOSE VELASQUEZ BORQUEZ,2,5105,51,89.9726368159204,70.95
1863,COLEGIO GENERAL JOSE VELASQUEZ BORQUEZ,5,5105,51,90.1931034482759,65.125
1863,COLEGIO GENERAL JOSE VELASQUEZ BORQUEZ,6,5105,51,87.09375,53.75
1863,COLEGIO GENERAL JOSE VELASQUEZ BORQUEZ,7,5105,51,89.3576642335766,71.7272727272727
1864,COMPLEJO EDUCACIONAL SARGENTO ALDEA,2,5105,51,85.5168918918919,61.2
1864,COMPLEJO EDUCACIONAL SARGENTO ALDEA,5,5105,51,84.3956043956044,45.5
1864,COMPLEJO EDUCACIONAL SARGENTO ALDEA,6,5105,51,74.25,54.0
1864,COMPLEJO EDUCACIONAL SARGENTO ALDEA,7,5105,51,91.5714285714286,82.0
1864,COMPLEJO EDUCACIONAL SARGENTO ALDEA,7,5105,51,90.0777202072539,77.6
1867,ESCUELA LA GREDA,2,5105,51,94.4405286343612,83.6666666666667
1869,ESCUELA LOS MAQUIS,2,5105,51,91.1764705882353,93.0
1871,ESCUELA BASICA EL RINCON,2,5105,51,85.8409090909091,81.3333333333333
1873,ESCUELA HORCON,2,5105,51,84.9114583333333,70.1111111111111
1874,ESCUELA BASICA LA LAGUNA,2,5105,51,88.4056603773585,74.0
1875,ESCUELA MAITENCILLO,2,5105,51,93.0795454545455,88.0
1877,ESCUELA PUCALAN,2,5105,51,93.4285714285714,95.0
1878,ESCUELA BASICA EL RUNGUE,2,5105,51,93.3764705882353,89.0
1880,COLEGIO INDUSTRIAL ANDRES BELLO LOPEZ,7,5801,58,81.5492957746479,62.0
1882,LICEO GUILLERMO GRONEMEYER ZAMORANO,2,5801,58,91.0869565217391,73.5
1882,LICEO GUILLERMO GRONEMEYER ZAMORANO,5,5801,58,87.3270440251572,45.4285714285714
1884,LICEO COMERCIAL ALEJANDRO LUBET V,7,5801,58,85.9934640522876,55.8571428571429
1884,LICEO COMERCIAL ALEJANDRO LUBET V,7,5801,58,88.85,43.0
1885,COLEGIO CAPITAN IGNACIO CARRERA PINTO,2,5801,58,75.0813953488372,42.0
1886,COLEGIO MANUEL BULNES PRIETO,2,5801,58,84.6162361623616,58.5
1887,ESCUELA GUARDIAMARINA GUILLERMO ZANARTU I.,2,5801,58,80.544578313253,74.0
1887,ESCUELA GUARDIAMARINA GUILLERMO ZANARTU I.,5,5801,58,81.0338164251208,51.0
1888,ESC.CDTE. ELEUTERIO RAMIREZ MOLINA,2,5801,58,84.6837944664032,45.0
1889,COLEGIO FERNANDO DURAN VILLARREAL,2,5801,58,81.7283950617284,87.0
1889,COLEGIO FERNANDO DURAN VILLARREAL,5,5801,58,82.3030303030303,46.0
1891,ESCUELA BASICA JORGE ROCK LARA,5,5801,58,88.5555555555556,46.0
1892,ESCUELA BASICA GASPAR CABRALES,2,5801,58,87.9775280898876,65.0
1894,CENTRO DE EDUCACION DE ADULTOS,3,5801,58,77.125,65.0
1894,CENTRO DE EDUCACION DE ADULTOS,6,5801,58,79.6595744680851,65.0
1894,CENTRO DE EDUCACION DE ADULTOS,8,5801,58,81.1190476190476,66.125
1894,CENTRO DE EDUCACION DE ADULTOS,8,5801,58,77.1333333333333,65.0
1895,LICEO TECNICO PROFESIONAL MANNHEIM,2,5801,58,78.7777777777778,62.6
1895,LICEO TECNICO PROFESIONAL MANNHEIM,7,5801,58,77.5286624203822,44.0
1898,ESCUELA THEODOR HEUSS,2,5801,58,82.8666666666667,53.75
1899,ESCUELA TENIENTE IGNACIO SERRANO MONTANER,2,5801,58,86.8142857142857,75.9090909090909
1909,COLEGIO LIAHONA,2,5801,58,93.5720789074355,84.0
1909,COLEGIO LIAHONA,5,5801,58,93.8593073593074,87.0
1911,COLEGIO CREP,2,5801,58,85.4592145015106,72.2
1911,COLEGIO CREP,5,5801,58,87.4705882352941,87.0
1917,ESCUELA PARTICULAR EXEQUIEL PUELMA SILVA,2,5801,58,92.9878787878788,89.5
1918,COLEGIO LOS LEONES DE QUILPUE,2,5801,58,83.4421416234888,73.1428571428571
1918,COLEGIO LOS LEONES DE QUILPUE,5,5801,58,84.1310344827586,68.875
1919,COLEGIO H. F. CAMILO HENRIQUEZ,2,5801,58,89.1052631578947,34.0
1923,COLEGIO CRISTIANO DE QUILPUE,2,5801,58,88.9632352941177,67.2
1923,COLEGIO CRISTIANO DE QUILPUE,5,5801,58,90.3783783783784,77.4
1924,ESCUELA PARTICULAR INFANTES DEL SOL,2,5801,58,92.8,82.5
1927,ESCUELA JUAN DE SAAVEDRA,2,5801,58,78.6585365853659,31.0
1930,ABRAHAM LINCOLN MEMORIAL COLLEGE,2,5801,58,89.3927125506073,69.0
1934,COLEGIO ESPERANZA,2,5801,58,85.6829268292683,79.0
1934,COLEGIO ESPERANZA,5,5801,58,86.4891518737673,70.5
1937,COLEGIO COEDUCACIONAL PART. QUILPUE,5,5801,58,89.8684210526316,79.25
1941,COLEGIO EL BELLOTO,2,5801,58,92.0390243902439,68.3333333333333
1941,COLEGIO EL BELLOTO,5,5801,58,93.7478260869565,89.4444444444444
1958,LICEO TECNOLOGICO VILLA ALEMANA,6,5804,58,82.0,65.0
1958,LICEO TECNOLOGICO VILLA ALEMANA,7,5804,58,83.1162790697674,42.0
1958,LICEO TECNOLOGICO VILLA ALEMANA,7,5804,58,87.6923076923077,85.0
1958,LICEO TECNOLOGICO VILLA ALEMANA,7,5804,58,86.5934065934066,72.5
1959,WINDMILL COLLEGE,5,5804,58,86.6616541353384,69.0
1961,ESCUELA LATINA INES GALLARDO ORELLANA,2,5804,58,81.9770992366412,28.3333333333333
1965,COLEGIO ITALO COMPOSTO SCARPATI,2,5804,58,81.989898989899,71.75
1967,LICEO BICENTENARIO TÉCNICO PROFESIONAL MARY GRAHAM,2,5804,58,86.6032432432432,77.6666666666667
1967,LICEO BICENTENARIO TÉCNICO PROFESIONAL MARY GRAHAM,5,5804,58,89.9051490514905,78.875
1968,ESCUELA MELVIN JONES,2,5804,58,85.0,79.0
1969,COLEGIO CHARLES DARWIN,2,5804,58,87.9850187265918,75.0
1969,COLEGIO CHARLES DARWIN,5,5804,58,88.5477707006369,87.6666666666667
1971,ESCUELA MANUEL MONTT,5,5804,58,81.2960526315789,15.0
1976,ESCUELA EL PATAGUAL,2,5804,58,88.5098039215686,65.0
1977,COLEGIO NACIONAL,2,5804,58,89.8979933110368,68.5
1977,COLEGIO NACIONAL,5,5804,58,88.3676012461059,73.625
1980,COLEGIO PARTICULAR JEAN PIAGET,2,5804,58,84.2299651567944,69.8333333333333
1980,COLEGIO PARTICULAR JEAN PIAGET,5,5804,58,90.12,90.9375
1985,CENTRO INFANTIL EL BUEN CAMINO,2,5804,58,84.5463917525773,61.3333333333333
1987,COLEGIO NUEVO CHILENO BRITANICO,2,5804,58,79.6880733944954,63.75
1987,COLEGIO NUEVO CHILENO BRITANICO,5,5804,58,80.3939393939394,43.6666666666667
1987,COLEGIO NUEVO CHILENO BRITANICO,6,5804,58,61.6461538461538,31.0
1989,INTERNADO ALEMAN,2,5804,58,90.3986254295533,88.0
1989,INTERNADO ALEMAN,5,5804,58,91.4362416107383,83.0
1996,LICEO MANUEL DE SALAS,5,5102,51,85.2088452088452,74.5714285714286
1996,LICEO MANUEL DE SALAS,6,5102,51,61.304347826087,23.5
1996,LICEO MANUEL DE SALAS,7,5102,51,83.5087719298246,74.0
1996,LICEO MANUEL DE SALAS,7,5102,51,86.4152542372881,77.25
1997,ESCUELA DOMINGO ORTIZ DE ROZAS,2,5102,51,87.1895910780669,94.0
1998,ESCUELA ARTURO ECHAZARRETA LARRAIN,2,5102,51,89.9146757679181,79.6
1999,ESCUELA MANUEL BRAVO REYES,2,5102,51,83.812030075188,76.0714285714286
2005,ESCUELA BASICA LAGUNILLAS,2,5102,51,90.9338842975207,82.0
2007,COLEGIO PARTIC. JULIO MONTT SALAMANCA,2,5102,51,81.3400809716599,36.25
2007,COLEGIO PARTIC. JULIO MONTT SALAMANCA,5,5102,51,82.8728813559322,52.4
2008,ESCUELA PURISIMA DE LO VASQUEZ,2,5102,51,90.3227513227513,89.0
2009,COLEGIO INSULAR ROBINSON CRUSOE,2,5104,51,85.537037037037,71.0
2012,PROFESOR JUAN DANTE PARRAGUEZ ARELLANO,5,5601,56,89.258064516129,83.6
2012,PROFESOR JUAN DANTE PARRAGUEZ ARELLANO,7,5601,56,88.6806722689076,74.2
2013,INST.COMERCIAL MARITIMO PACIFICO SUR,2,5601,56,77.1555555555556,52.25
2013,INST.COMERCIAL MARITIMO PACIFICO SUR,7,5601,56,76.8758741258741,44.5555555555556
2013,INST.COMERCIAL MARITIMO PACIFICO SUR,7,5601,56,74.0948905109489,64.6190476190476
2018,ESCUELA MOVILIZADORES PORTUARIOS,2,5601,56,83.4547008547009,54.75
2018,ESCUELA MOVILIZADORES PORTUARIOS,5,5601,56,80.6851851851852,23.2
2018,ESCUELA MOVILIZADORES PORTUARIOS,6,5601,56,71.1785714285714,57.2
2020,ESCUELA PRESIDENTE PEDRO AGUIRRE CERDA,2,5601,56,83.4776119402985,53.0
2021,PADRE ANDRE COINDRE,2,5601,56,78.8836772983114,54.95
2021,PADRE ANDRE COINDRE,3,5601,56,90.6153846153846,83.0
2021,PADRE ANDRE COINDRE,6,5601,56,92.7058823529412,78.0
2023,ESCUELA CRISTO DEL MAIPO,2,5601,56,82.5759493670886,70.0
2024,PROFESOR PEDRO VIVEROS ORMENO,2,5601,56,82.8343558282209,53.0
2026,ESCUELA BASICA CERRO PLACILLA,2,5601,56,85.8953488372093,77.0
2027,ESCUELA POETA HUIDOBRO,2,5601,56,81.7682119205298,47.25
2040,LICEO NACIONAL DE LLO LLEO,2,5601,56,90.8548951048951,74.9
2040,LICEO NACIONAL DE LLO LLEO,5,5601,56,91.0677290836653,78.5
2041,LICEO SANTA TERESITA DE LLOLLEO,2,5601,56,83.4583333333333,58.5714285714286
2042,INSTITUTO DEL PUERTO DE SAN ANTONIO,5,5601,56,96.5893854748603,95.0
2043,INSTITUTO ERCILLA,2,5601,56,94.0066445182724,49.0
2043,INSTITUTO ERCILLA,5,5601,56,94.2585034013605,97.0
2044,ESCUELA INDUSTRIAL SAN ANTONIO,7,5601,56,93.1330472103004,73.9090909090909
2045,LICEO GABRIELA MISTRAL,2,5601,56,87.2464589235127,86.25
2045,LICEO GABRIELA MISTRAL,5,5601,56,85.1271676300578,87.0
2047,COLEGIO PARTICULAR SARA CRUCHAGA,2,5601,56,81.0407523510972,49.5714285714286
2047,COLEGIO PARTICULAR SARA CRUCHAGA,5,5601,56,83.1653543307087,62.3
2048,COLEGIO SAGRADA FAMILIA,2,5601,56,85.2355072463768,77.1
2049,COLEGIO FUND.EDUC. FERNANDEZ LEON,2,5601,56,94.375,90.0
2049,COLEGIO FUND.EDUC. FERNANDEZ LEON,5,5601,56,94.9722222222222,95.0
2050,COLEGIO NUESTRA SENORA DE POMPEYA,2,5601,56,86.0915032679739,57.3846153846154
2050,COLEGIO NUESTRA SENORA DE POMPEYA,5,5601,56,84.2028985507246,71.4285714285714
2052,COLEGIO PROVIDENCIA,2,5601,56,76.0996168582376,53.3571428571429
2052,COLEGIO PROVIDENCIA,5,5601,56,81.4160583941606,36.0
2054,COLEGIO PART.GUILLERMO BLEST GANA,2,5601,56,97.4755244755245,86.7777777777778
2055,COLEGIO EL RETIRO,2,5601,56,85.2691131498471,82.3333333333333
2055,COLEGIO EL RETIRO,5,5601,56,86.5555555555556,44.0
2057,ESCUELA PARTICULAR N. 33 MARIA KONIG,5,5601,56,94.7586206896552,85.0
2064,LICEO POETA VICENTE HUIDOBRO,5,5603,56,77.1217712177122,50.625
2064,LICEO POETA VICENTE HUIDOBRO,7,5603,56,79.1842105263158,52.6666666666667
2065,ESCUELA PRESIDENTE AGUIRRE CERDA,2,5603,56,71.4936886395512,52.75
2066,LICEO EUGENIA SUBERCASEAUX,2,5603,56,78.09200968523,64.1
2066,LICEO EUGENIA SUBERCASEAUX,5,5603,56,81.5952380952381,75.6
2066,LICEO EUGENIA SUBERCASEAUX,7,5603,56,80.7297297297297,72.0
2069,ESCUELA LO ZARATE,2,5603,56,86.0666666666667,43.0
2071,ESCUELA BASICA SAN FRANCISCO,2,5603,56,85.6666666666667,75.0
2074,ESCUELA BASICA LAS CRUCES,2,5605,56,79.2313624678663,47.5
2075,COLEGIO EL TABO,2,5605,56,84.8497409326425,57.5555555555556
2075,COLEGIO EL TABO,5,5605,56,81.6113744075829,48.0909090909091
2075,COLEGIO EL TABO,7,5605,56,88.0,69.0
2078,COMPLEJO EDUCACIONAL CLARA SOLOVERA,2,5604,56,83.8780487804878,33.0
2078,COMPLEJO EDUCACIONAL CLARA SOLOVERA,5,5604,56,78.9521739130435,64.25
2078,COMPLEJO EDUCACIONAL CLARA SOLOVERA,7,5604,56,78.5142857142857,23.0
2078,COMPLEJO EDUCACIONAL CLARA SOLOVERA,7,5604,56,80.843137254902,49.3333333333333
2083,ESC.PART. SAN MIGUEL ARCANGEL,2,5604,56,76.2755681818182,40.0
2084,COLEGIO CARLOS ALESSANDRI ALTAMIRANO,2,5602,56,83.1198568872988,56.7777777777778
2084,COLEGIO CARLOS ALESSANDRI ALTAMIRANO,7,5602,56,80.9377990430622,46.0
2084,COLEGIO CARLOS ALESSANDRI ALTAMIRANO,7,5602,56,72.3282442748092,43.7142857142857
2087,ESCUELA BASICA RURAL SAN JOSE,2,5602,56,89.7373737373737,87.6666666666667
2092,ESCUELA EL CONVENTO,2,5606,56,87.4088050314465,66.0
2099,COLEGIO STO. DOMINGO HELEN LEE LASSEN,2,5606,56,87.5547703180212,79.5
2099,COLEGIO STO. DOMINGO HELEN LEE LASSEN,5,5606,56,92.0689655172414,85.0
2101,COLEGIO BASICO LORENZO BAEZA VEGA,2,5201,52,95.7866004962779,63.875
2102,LICEO TECNICO A-4,5,6101,61,86.1274787535411,64.4285714285714
2102,LICEO TECNICO A-4,7,6101,61,81.2142857142857,20.0
2102,LICEO TECNICO A-4,7,6101,61,87.0187969924812,58.3333333333333
2103,LICEO BICENTENARIO INDUSTRIAL PRESIDENTE PEDRO AGUIRRE,5,6101,61,84.8845070422535,66.59375
2103,LICEO BICENTENARIO INDUSTRIAL PRESIDENTE PEDRO AGUIRRE,7,6101,61,87.4452887537994,63.8363636363636
2104,LICEO BICENTENARIO COMERCIAL DIEGO PORTALES,5,6101,61,86.2961275626424,63.4444444444444
2104,LICEO BICENTENARIO COMERCIAL DIEGO PORTALES,7,6101,61,86.9398496240601,58.125
2104,LICEO BICENTENARIO COMERCIAL DIEGO PORTALES,7,6101,61,87.0903790087464,63.6666666666667
2105,LICEO INDUSTRIAL ERNESTO PINTO LAGARRIGUE,7,6101,61,87.3126510878324,70.6976744186046
2109,LICEO DE NIÑAS DE RANCAGUA,2,6101,61,85.5423728813559,91.3333333333333
2109,LICEO DE NIÑAS DE RANCAGUA,5,6101,61,84.1071428571429,63.3076923076923
2110,LICEO MUNICIPAL OSCAR CASTRO ZUNIGA,2,6101,61,88.2865928659287,56.5
2110,LICEO MUNICIPAL OSCAR CASTRO ZUNIGA,5,6101,61,84.9676616915423,47.7142857142857
2111,LICEO MUNICIPAL JOSE VICTORINO LASTARRIA,5,6101,61,80.5882352941177,54.6129032258064
2111,LICEO MUNICIPAL JOSE VICTORINO LASTARRIA,7,6101,61,79.1395348837209,49.7
2112,ESCUELA MUNICIPAL MOISES MUSSA,2,6101,61,76.9712918660287,61.1111111111111
2114,ESCUELA MUNICIPAL MARCELA PAZ,2,6101,61,84.7791116446579,52.0
2115,ESCUELA MUNICIPAL RENE SCHNEIDER CHEREAU,2,6101,61,92.7333333333333,57.3333333333333
2116,COLEGIO MUNICIPAL EDUARDO DE GEYTER,2,6101,61,81.8905982905983,55.0
2118,COLEGIO ESPANA,2,6101,61,83.0222672064777,52.3636363636364
2119,ESCUELA MUNICIPAL MANUEL RODRIGUEZ,2,6101,61,86.9961832061069,76.6666666666667
2120,ESCUELA MUNICIPAL MINERAL EL TENIENTE,2,6101,61,86.7667844522968,71.0
2121,COLEGIO REPUBLICA ARGENTINA,2,6101,61,85.7458158995816,36.8333333333333
2122,ESCUELA MUNICIPAL EL COBRE,2,6101,61,83.3461538461538,73.0
2123,INSTITUTO TECNOLOGICO MINERO BERNARDO OHIGGINS,2,6101,61,90.9256756756757,31.0
2123,INSTITUTO TECNOLOGICO MINERO BERNARDO OHIGGINS,5,6101,61,88.1443569553806,68.4615384615385
2123,INSTITUTO TECNOLOGICO MINERO BERNARDO OHIGGINS,7,6101,61,90.7281553398058,75.0
2124,LICEO INTEGRADO LIBERTADOR SIMÓN BOLIVAR,2,6101,61,86.49377593361,85.0
2124,LICEO INTEGRADO LIBERTADOR SIMÓN BOLIVAR,5,6101,61,85.8267716535433,85.0
2124,LICEO INTEGRADO LIBERTADOR SIMÓN BOLIVAR,6,6101,61,92.5652173913043,60.5
2124,LICEO INTEGRADO LIBERTADOR SIMÓN BOLIVAR,7,6101,61,87.6363636363636,85.0
2126,COL. JOSE A. MANSO DE VELASCO Y S.,2,6101,61,85.2718446601942,66.0
2129,COLEGIO AURORA DE CHILE,2,6101,61,89.0423197492163,65.9
2131,ESCUELA MUNICIPAL CARLOS MIRANDA MIRANDA,2,6101,61,88.4,81.75
2132,ESCUELA MUNICIPAL PATRICIO MEKIS,2,6101,61,80.0787037037037,62.8636363636364
2134,LICEO COMERCIAL JORGE ALESSANDRI R.,5,6101,61,79.2311320754717,53.3571428571429
2134,LICEO COMERCIAL JORGE ALESSANDRI R.,7,6101,61,80.0240963855422,50.7142857142857
2134,LICEO COMERCIAL JORGE ALESSANDRI R.,7,6101,61,77.4603174603175,60.0
2135,ESCUELA MUNICIPAL JEAN PIAGET,2,6101,61,83.3441176470588,27.6666666666667
2138,ESCUELA MUNICIPAL ALBERTO BLEST GANA,2,6101,61,78.1472868217054,52.75
2139,ESCUELA MUNICIPAL VIRGINIA BRAVO,2,6101,61,96.7336956521739,86.8
2140,ESCUELA MUNICIPAL AUGUSTO D HALMAR,2,6101,61,83.8059210526316,49.5
2147,ESCUELA MUNICIPAL J.M. BALMACEDA,2,6101,61,82.3782051282051,69.6666666666667
2150,INSTITUTO SAGRADO CORAZON,5,6101,61,86.75,66.0
2151,COLEGIO PARTICULAR SANTA MARIA,2,6101,61,86.9721706864564,54.2
2155,COLEGIO PARTICULAR WHIPPLE SCHOOL,2,6101,61,90.2281167108753,79.1666666666667
2160,ESCUELA PARTICULAR JULIO VALENZUELA,2,6101,61,92.3677248677249,56.5714285714286
2163,COLEGIO CUISENAIRE,5,6101,61,100.0,100.0
2164,COLEGIO PARTICULAR GABRIELA MISTRAL,2,6101,61,80.2245508982036,60.0
2164,COLEGIO PARTICULAR GABRIELA MISTRAL,5,6101,61,83.4634146341463,72.25
2165,COLEGIO NIÑO JESUS DE PRAGA,2,6101,61,85.5854063018242,76.7368421052632
2165,COLEGIO NIÑO JESUS DE PRAGA,5,6101,61,89.0200803212851,84.625
2166,INSTITUTO REGIONAL DE EDUCACION,2,6101,61,85.800796812749,67.0
2166,INSTITUTO REGIONAL DE EDUCACION,5,6101,61,86.5605381165919,54.8333333333333
2170,COLEGIO PARTICULAR JAVIERA CARRERA,2,6101,61,93.1475,75.6666666666667
2170,COLEGIO PARTICULAR JAVIERA CARRERA,5,6101,61,94.0698924731183,88.0
2171,COLEGIO PARTICULAR ANDRES BELLO,2,6101,61,99.8088737201365,100.0
2171,COLEGIO PARTICULAR ANDRES BELLO,5,6101,61,100.0,100.0
2174,COLEGIO SANTO TOMAS,2,6101,61,86.9274336283186,49.8
2178,ESCUELA PARTICULAR SAINT PAUL COLLEGE,2,6101,61,87.3251879699248,64.3333333333333
2179,COLEGIO PARTICULAR LOS CONQUISTADORES,2,6101,61,85.6808510638298,73.2121212121212
2183,COLEGIO PARTICULAR INSTITUTO SAN ANDRES,2,6101,61,95.0506756756757,78.0
2183,COLEGIO PARTICULAR INSTITUTO SAN ANDRES,5,6101,61,94.5,85.6
2194,INSTITUTO INGLES RANCAGUA,2,6101,61,93.1861471861472,81.6666666666667
2200,INSTITUTO O´HIGGINS,2,6101,61,92.1247974068071,85.0
2200,INSTITUTO O´HIGGINS,5,6101,61,93.0291262135922,94.0
2205,LICEO PROFESOR MISAEL LOBOS MONROY,5,6106,61,90.4731182795699,80.1666666666667
2205,LICEO PROFESOR MISAEL LOBOS MONROY,7,6106,61,90.6190476190476,84.0
2206,ESCUELA SIXTO MENDEZ PARADA,5,6106,61,89.02,85.0
2207,ESCUELA HERNAN OLGUIN MAYBE,2,6106,61,91.2466063348416,65.125
2209,COLEGIO ANTONIO TRDAN ARKO,2,6106,61,91.8957528957529,70.0
2210,ESCUELA MUNICIPAL VILLA LA COMPANIA,2,6106,61,90.6245614035088,5.0
2217,COLEGIO PARTICULAR NUESTRA SENORA,2,6106,61,84.9718309859155,74.0
2217,COLEGIO PARTICULAR NUESTRA SENORA,5,6106,61,85.6628571428571,84.5
2218,COLEGIO PARTICULAR GRANEROS,2,6106,61,88.1690647482014,86.0
2218,COLEGIO PARTICULAR GRANEROS,5,6106,61,88.3587443946188,65.5
2219,ESCUELA AGRICOLA CRISTO OBRERO,7,6106,61,80.9673202614379,38.7272727272727
2220,COLEGIO PARTICULAR SAN MARTIN,2,6106,61,86.1357466063348,91.5
2222,LICEO BICENTENARIO DE EXCELENCIA ALBERTO HURTADO,5,6110,61,90.4365781710914,80.8333333333333
2222,LICEO BICENTENARIO DE EXCELENCIA ALBERTO HURTADO,6,6110,61,99.5961538461538,100.0
2223,COLEGIO ANDRES BELLO,2,6110,61,79.9847328244275,50.1333333333333
2224,LICEO ELVIRA SANCHEZ DE GARCES,2,6110,61,89.8915094339623,77.0
2224,LICEO ELVIRA SANCHEZ DE GARCES,5,6110,61,91.2737430167598,82.5
2226,ESC. HIJOS DEL SOL,2,6110,61,86.7590361445783,47.0
2227,ESC. SAN FRANCISCO DE ASIS,2,6110,61,90.3579545454545,77.5
2231,COLEGIO DEL CAMINO REAL MARIO MIRANDA PINTO,2,6110,61,92.5534591194968,60.5
2233,COLEGIO TECNOLOGICO PULMAHUE,2,6110,61,94.8983050847458,76.5
2233,COLEGIO TECNOLOGICO PULMAHUE,5,6110,61,94.018691588785,76.875
2234,COLEGIO JESUS ANDINO,2,6102,61,89.2333333333333,73.5
2235,COLEGIO MARIANO LATORRE,2,6102,61,95.9452054794521,84.0
2236,ESCUELA EUGENIO GARCIA FERNANDEZ,2,6102,61,85.4166666666667,72.0
2237,COLEGIO MUNICIPAL DE CALLEJONES,2,6102,61,94.4038461538462,82.5
2238,COLEGIO SANTA TERESA DE TUNCA,2,6102,61,87.1162790697674,71.3333333333333
2240,COLEGIO MUNICIPAL CRISTO DEL PARQUE,2,6102,61,87.7196261682243,83.0
2244,INSTITUTO LAUTARO DE CODEGUA,2,6102,61,90.6326530612245,24.0
2244,INSTITUTO LAUTARO DE CODEGUA,5,6102,61,89.0909090909091,50.0
2247,COLEGIO GABRIELA MISTRAL,2,6108,61,80.6258741258741,51.5714285714286
2249,COLEGIO LOS LLANOS,2,6108,61,86.4402390438247,78.5714285714286
2250,COL. STA. TERESA DE LOS ANDES,2,6108,61,87.175572519084,85.0
2250,COL. STA. TERESA DE LOS ANDES,5,6108,61,89.0,75.0
2251,COLEGIO BELLAVISTA,2,6108,61,85.4656488549618,35.5
2255,ESC. SAN JUAQUIN DE LOS MAYOS,2,6108,61,83.7755102040816,62.5
2257,ESCUELA CHACAYES,2,6108,61,88.5,84.0
2258,ESCUELA PARTICULAR SAN LORENZO,2,6108,61,95.2962962962963,96.0
2259,COLEGIO PARTICULAR ARTURO PRAT,5,6108,61,91.7080291970803,69.0
2260,COLEGIO COYA,2,6108,61,96.2786377708978,92.0
2260,COLEGIO COYA,5,6108,61,97.9447004608295,97.0
2262,COL.MARIA VILLALOBOS ARTEAGA,2,6111,61,90.6260869565217,82.2222222222222
2263,ESCUELA MUNICIPAL DE GULTRO,2,6111,61,86.255230125523,62.3333333333333
2264,ESCUELA NUESTRA SRA. DE LA MERCED,2,6111,61,90.4585635359116,77.0
2266,ESCUELA BASICA CAMPO LINDO,2,6116,61,84.1643192488263,39.0
2267,ESC. REPUBLICA DE FRANCIA,2,6116,61,84.96875,52.0
2268,ESCUELA MUNICIPAL SANTA AMALIA,2,6116,61,97.2903225806452,89.0
2278,LICEO SAN JOSE DE REQUINOA,2,6116,61,89.9232365145228,51.6666666666667
2278,LICEO SAN JOSE DE REQUINOA,5,6116,61,90.3869801084991,75.6
2278,LICEO SAN JOSE DE REQUINOA,7,6116,61,89.5277777777778,85.7142857142857
2282,COLEGIO MUNICIPAL LO DE LOBO,2,6115,61,93.6778523489933,96.5
2284,ESCUELA LA PAZ,2,6115,61,90.6147672552167,61.0
2285,COLEGIO MANUEL FRANCISCO CORREA,2,6115,61,93.0885416666667,47.0
2286,COLEGIO MUNICIPAL LUIS GALDAMES,2,6115,61,91.242053789731,31.6666666666667
2288,ESCUELA CARLOS CONDELL DE LA HAZA,2,6115,61,81.0472440944882,79.0
2289,ESCUELA REPUBLICA DE ALEMANIA,2,6115,61,92.6702997275204,21.0
2296,COLEGIO MUNICIPAL LO CARTAGENA,2,6115,61,94.1587301587302,34.0
2300,ESCUELA LA ISLA EMMA ESCOBAR DE LAGOS,2,6115,61,86.2042553191489,30.0
2301,COLEGIO MUNICIPAL DE APALTA,2,6115,61,91.3157894736842,43.0
2307,ESCUELA MARTA AVARIA SALVATIERRA,2,6115,61,94.3076923076923,35.0
2308,COLEGIO SAN ANTONIO DEL BALUARTE,2,6115,61,86.5634218289086,66.25
2308,COLEGIO SAN ANTONIO DEL BALUARTE,5,6115,61,91.3042168674699,58.0
2309,CENTRO EDUCACIONAL ASUNCION,2,6115,61,89.2102161100196,83.0
2309,CENTRO EDUCACIONAL ASUNCION,5,6115,61,90.0560747663551,63.0
2310,ESC.ALCIDES REYES FRIAS,2,6109,61,87.6146788990826,64.0
2311,ESCUELA PELEQUEN,2,6109,61,84.3695652173913,59.0
2312,ESCUELA MUNICIPAL DE PANQUEHUE,2,6109,61,89.4285714285714,84.0
2313,ESCUELA MUNICIPAL DE LIMAHUE,2,6109,61,87.1090047393365,59.3333333333333
2319,LICEO REPUBLICA DE ITALIA,2,6114,61,86.8444444444444,76.1666666666667
2319,LICEO REPUBLICA DE ITALIA,5,6114,61,83.885593220339,60.2857142857143
2319,LICEO REPUBLICA DE ITALIA,6,6114,61,90.2,16.0
2319,LICEO REPUBLICA DE ITALIA,7,6114,61,84.1206896551724,52.0
