RBD,NOM_RBD,COD_COM_RBD,COD_DEPE2,LATITUD,LONGITUD,MAT_TOTAL,ESTADO_ESTAB,ENS_01,COD_ENSE2,COD_PRO_RBD,PROM_ASIS,PROM_ASIS_REP
9686,LICEO TÉCNICO CLOTARIO BLEST RIFFO,13121,4,-33.50164846,-70.68163149,340,1,310,5,131,71.8571428571429,30.6923076923077
9686,LICEO TÉCNICO CLOTARIO BLEST RIFFO,13121,4,-33.50164846,-70.68163149,340,1,310,7,131,74.7239263803681,30.2
9687,LICEO CHRISTA MC AULIFFE,13105,1,-33.54888401,-70.67061204,267,1,310,5,131,93.937037037037,86.7
9688,LICEO JUAN GOMEZ MILLAS,13105,1,-33.54948001,-70.67110271,483,1,310,5,131,95.2831050228311,85.5
9688,LICEO JUAN GOMEZ MILLAS,13105,1,-33.54948001,-70.67110271,483,1,310,6,131,96.6734693877551,79.0
9690,CENTRO DUC.CARDENAL JOSE MARIA CARO,13116,1,-33.50831662,-70.69328619,297,1,165,3,131,82.6666666666667,78.0
9690,CENTRO DUC.CARDENAL JOSE MARIA CARO,13116,1,-33.50831662,-70.69328619,297,1,165,5,131,73.325,27.3846153846154
9690,CENTRO DUC.CARDENAL JOSE MARIA CARO,13116,1,-33.50831662,-70.69328619,297,1,165,6,131,83.14,64.0
9690,CENTRO DUC.CARDENAL JOSE MARIA CARO,13116,1,-33.50831662,-70.69328619,297,1,165,7,131,72.0476190476191,25.0
9690,CENTRO DUC.CARDENAL JOSE MARIA CARO,13116,1,-33.50831662,-70.69328619,297,1,165,7,131,74.0476190476191,15.0
9693,LICEO POLITECNICO CIENCIA Y TECNOLOGIA,13109,1,-33.54133967,-70.65970618,924,1,310,5,131,86.519906323185,70.0
9693,LICEO POLITECNICO CIENCIA Y TECNOLOGIA,13109,1,-33.54133967,-70.65970618,924,1,310,7,131,86.4642857142857,61.2
9693,LICEO POLITECNICO CIENCIA Y TECNOLOGIA,13109,1,-33.54133967,-70.65970618,924,1,310,7,131,88.3205882352941,77.5333333333333
9694,INSTITUTO COMERCIAL PADRE ALBERTO HURTADO DE PEDRO AGUIRRE CERDA,13121,4,-33.50209125,-70.68156263,353,1,310,5,131,82.1635514018692,61.0769230769231
9694,INSTITUTO COMERCIAL PADRE ALBERTO HURTADO DE PEDRO AGUIRRE CERDA,13121,4,-33.50209125,-70.68156263,353,1,310,7,131,81.9259259259259,22.0
9694,INSTITUTO COMERCIAL PADRE ALBERTO HURTADO DE PEDRO AGUIRRE CERDA,13121,4,-33.50209125,-70.68156263,353,1,310,7,131,73.1,63.0
9695,LICEO POLIVALENTE EUGENIO PEREIRA SALAS,13121,1,-33.49472055999999,-70.68331155,472,1,10,2,131,89.5112359550562,68.5384615384615
9695,LICEO POLIVALENTE EUGENIO PEREIRA SALAS,13121,1,-33.49472055999999,-70.68331155,472,1,10,5,131,86.6516853932584,64.5555555555556
9695,LICEO POLIVALENTE EUGENIO PEREIRA SALAS,13121,1,-33.49472055999999,-70.68331155,472,1,10,6,131,81.8739495798319,52.2222222222222
9695,LICEO POLIVALENTE EUGENIO PEREIRA SALAS,13121,1,-33.49472055999999,-70.68331155,472,1,10,7,131,91.7333333333333,73.0
9695,LICEO POLIVALENTE EUGENIO PEREIRA SALAS,13121,1,-33.49472055999999,-70.68331155,472,1,10,7,131,90.7083333333333,86.0
9697,LICEO POLIVALENTE,13116,1,-33.51331038,-70.68295849,337,1,10,2,131,79.28,12.0
9697,LICEO POLIVALENTE,13116,1,-33.51331038,-70.68295849,337,1,10,5,131,82.6,36.0
9697,LICEO POLIVALENTE,13116,1,-33.51331038,-70.68295849,337,1,10,6,131,86.6326530612245,60.0
9697,LICEO POLIVALENTE,13116,1,-33.51331038,-70.68295849,337,1,10,7,131,83.7272727272727,44.0
9697,LICEO POLIVALENTE,13116,1,-33.51331038,-70.68295849,337,1,10,7,131,79.1052631578947,33.0
9698,ESCUELA BASICA AVIADORES,13105,1,-33.55008996,-70.66441069,304,1,10,2,131,93.0916030534351,83.4
9699,COLEGIO NACIONES UNIDAS,13109,1,-33.5267235,-70.67379785,326,1,10,2,131,88.3108108108108,93.0
9701,LICEO POLIVALENTE OLOF PALME,13109,1,-33.54562584,-70.65841682,517,1,10,2,131,86.794425087108,19.5
9701,LICEO POLIVALENTE OLOF PALME,13109,1,-33.54562584,-70.65841682,517,1,10,5,131,88.1726618705036,53.0
9702,ESCUELA BASICA MARIO ARCE GATICA,13105,1,-33.56250224,-70.66464414,219,1,10,2,131,91.7322404371585,88.5
9704,ESCUELA LO VALLEDOR,13121,1,-33.50497266,-70.68580051,101,1,10,2,131,84.0,48.5
9706,ESCUELA BAS. OSCAR ENCALADA YOVANOVICH,13109,1,-33.53480093999999,-70.66600328,348,1,10,2,131,86.5622775800712,76.6666666666667
9709,ESCUELA BLUE STAR COLLEGE,13116,1,-33.5176168,-70.69075305,139,1,10,2,131,85.7014925373134,14.0
9710,ESCUELA BASICA SANTA ADRIANA,13116,1,-33.50910799999999,-70.678897,164,1,10,2,131,86.8920863309353,73.8
9713,COMPLEJO EDUCACIONAL FELIPE HERRERA LANE,13105,1,-33.56033158,-70.66630028,262,1,10,2,131,93.7521367521367,57.5
9713,COMPLEJO EDUCACIONAL FELIPE HERRERA LANE,13105,1,-33.56033158,-70.66630028,262,1,10,3,131,92.9047619047619,94.0
9713,COMPLEJO EDUCACIONAL FELIPE HERRERA LANE,13105,1,-33.56033158,-70.66630028,262,1,10,6,131,95.7397260273973,95.0
9714,ESCUELA BASICA JOSE MARTI,13105,1,-33.54192616,-70.68393605,401,1,10,2,131,88.2897727272727,80.5555555555556
9715,ESCUELA BASICA VILLA SANTA ELENA,13105,1,-33.56490613999999,-70.66691155,223,1,10,2,131,86.7,79.0
9717,ESCUELA CIUDAD DE LYON,13105,1,-33.55604055,-70.65696541,264,1,10,2,131,94.8122270742358,95.25
9718,ESCUELA BASICA PAUL HARRIS,13105,1,-33.56638898,-70.65996378,272,1,10,2,131,92.8851063829787,64.5714285714286
9719,ESCUELA BASICA,13116,1,-33.51978828,-70.68376696,273,1,10,2,131,83.3045454545454,38.0
9720,COLEGIO HERNAN OLGUIN,13116,1,-33.52187518,-70.69702942,671,1,10,2,131,85.2400690846287,37.4444444444444
9721,ESCUELA NEMESIO ANTUNEZ,13105,1,-33.57130292,-70.66353185,246,1,10,2,131,95.0616113744076,59.0
9722,LICEO PORTAL DE LA CISTERNA,13109,1,-33.51554732,-70.65594521,638,1,110,2,131,89.1260273972603,55.0
9722,LICEO PORTAL DE LA CISTERNA,13109,1,-33.51554732,-70.65594521,638,1,110,5,131,79.7131147540984,10.6666666666667
9726,LICEO TENIENTE FRANCISCO MERY AGUIRRE,13116,1,-33.53357755999999,-70.69548281,626,1,10,2,131,91.9090909090909,54.3333333333333
9726,LICEO TENIENTE FRANCISCO MERY AGUIRRE,13116,1,-33.53357755999999,-70.69548281,626,1,10,3,131,87.8888888888889,85.0
9726,LICEO TENIENTE FRANCISCO MERY AGUIRRE,13116,1,-33.53357755999999,-70.69548281,626,1,10,5,131,89.3076923076923,57.5833333333333
9726,LICEO TENIENTE FRANCISCO MERY AGUIRRE,13116,1,-33.53357755999999,-70.69548281,626,1,10,6,131,89.1428571428571,85.2542372881356
9727,ESCUELA CIUDAD DE BARCELONA,13121,1,-33.49747193,-70.69021299,220,1,10,2,131,88.6791443850267,71.3
9730,COLEGIO ANTU,13109,1,-33.54052316,-70.67740416,341,1,10,2,131,91.0,61.0
9733,ESCUELA BASICA CLARA  ESTRELLA,13116,1,-33.51579204,-70.6777272,294,1,10,2,131,84.7756653992395,31.3333333333333
9734,ESCUELA  RAUL SAEZ SAEZ,13116,1,-33.51240751,-70.68955443,262,1,10,2,131,85.5046296296296,41.1666666666667
9740,ESCUELA BASICA REPUBLICA DE LAS FILIPINAS,13116,1,-33.52309927999999,-70.68917334,216,1,10,2,131,82.9943181818182,65.0769230769231
9741,ESCUELA BASICA COEDUCACIONAL,13116,1,-33.53110869,-70.70164222,285,1,10,2,131,83.5397489539749,42.0
9747,C.E.I.A.PEDRO AGUIRRE CERDA,13121,1,-33.509,-70.67393,246,1,165,3,131,63.8461538461538,20.75
9747,C.E.I.A.PEDRO AGUIRRE CERDA,13121,1,-33.509,-70.67393,246,1,165,6,131,59.8222222222222,26.3548387096774
9750,COLEGIO LO ESPEJO,13116,2,-33.51875351999999,-70.70075043,290,1,10,2,131,90.3478260869565,63.6666666666667
9754,INSTITUTO COMERCIAL PARTICULAR LA CISTERNA,13109,2,-33.53937702999999,-70.66797504,538,1,310,5,131,92.8581314878893,61.2
9754,INSTITUTO COMERCIAL PARTICULAR LA CISTERNA,13109,2,-33.53937702999999,-70.66797504,538,1,310,7,131,90.2297297297297,41.3333333333333
9757,CENTRO EDUCACIONAL SANTA CLARA,13109,2,-33.52104407,-70.65707284,1037,1,10,2,131,86.088467614534,15.0
9757,CENTRO EDUCACIONAL SANTA CLARA,13109,2,-33.52104407,-70.65707284,1037,1,10,5,131,83.0036363636364,51.0
9758,COLEGIO SANTA ISABEL DE HUNGRIA,13109,2,-33.53079557,-70.66546386,1182,1,10,2,131,88.3482658959538,76.0
9758,COLEGIO SANTA ISABEL DE HUNGRIA,13109,2,-33.53079557,-70.66546386,1182,1,10,5,131,90.8244047619048,36.0
9767,LICEO MADRE CECILIA LAZZERI,13109,2,-33.53388406,-70.66763531,1128,1,10,2,131,89.2311178247734,68.0
9767,LICEO MADRE CECILIA LAZZERI,13109,2,-33.53388406,-70.66763531,1128,1,10,5,131,88.1640378548896,80.5
9768,ESCUELA Y LICEO LIAHONA,13105,2,-33.54688272,-70.66901258,1585,1,10,2,131,94.2266112266112,84.25
9768,ESCUELA Y LICEO LIAHONA,13105,2,-33.54688272,-70.66901258,1585,1,10,5,131,94.6135881104034,88.0
9771,CHILEAN EAGLES COLLEGE - LA CISTERNA,13109,2,-33.52396165999999,-70.65101157,708,1,10,2,131,85.234375,66.5
9771,CHILEAN EAGLES COLLEGE - LA CISTERNA,13109,2,-33.52396165999999,-70.65101157,708,1,10,5,131,83.3197492163009,44.6
9778,ESCUELA JOSE ABELARDO NUNEZ Nº 1,13105,2,-33.56089819999999,-70.6645133,1125,1,10,2,131,84.6666666666667,61.5555555555556
9779,CENTRO EDUCACIONAL SANTA ROSA,13109,2,-33.53483086,-70.6544089,580,1,310,5,131,83.2404580152672,54.3333333333333
9779,CENTRO EDUCACIONAL SANTA ROSA,13109,2,-33.53483086,-70.6544089,580,1,310,7,131,84.078125,19.0
9779,CENTRO EDUCACIONAL SANTA ROSA,13109,2,-33.53483086,-70.6544089,580,1,310,7,131,82.7577319587629,49.0
9780,COLEGIO TENIENTE DAGOBERTO GODOY,13105,2,-33.5597464,-70.65811107,1225,1,10,2,131,86.0506912442396,71.2941176470588
9780,COLEGIO TENIENTE DAGOBERTO GODOY,13105,2,-33.5597464,-70.65811107,1225,1,10,5,131,82.8477366255144,61.6
9781,CENTRO POLITECNICO PARTICULAR SAN RAMON,13109,2,-33.53942493,-70.65746279,1140,1,310,5,131,90.84375,39.8
9781,CENTRO POLITECNICO PARTICULAR SAN RAMON,13109,2,-33.53942493,-70.65746279,1140,1,310,7,131,88.7372881355932,28.0
9781,CENTRO POLITECNICO PARTICULAR SAN RAMON,13109,2,-33.53942493,-70.65746279,1140,1,310,7,131,89.0521327014218,33.3
9781,CENTRO POLITECNICO PARTICULAR SAN RAMON,13109,2,-33.53942493,-70.65746279,1140,1,310,7,131,88.006734006734,26.4
9784,LICEO TÉCNICO INDUSTRIAL LA CISTERNA,13109,2,-33.52882961,-70.6515616,231,1,310,5,131,86.7073170731707,76.7142857142857
9784,LICEO TÉCNICO INDUSTRIAL LA CISTERNA,13109,2,-33.52882961,-70.6515616,231,1,310,7,131,85.031914893617,64.6
9786,ROSA MARCKMANN DE GONZALEZ,13109,2,-33.53479157,-70.65645729,712,1,10,2,131,83.5629139072848,54.5
9789,ESCUELA PARTICULAR PABLO GOYENECHE IVER,13109,2,-33.53531386,-70.66809618,146,1,110,2,131,92.2721518987342,41.6666666666667
9796,ESC. PART.ADVENTISTA BUENAVENTURA,13116,2,-33.50569594,-70.69472345,868,1,10,2,131,88.5790408525755,84.6666666666667
9799,COMPLEJO EDUC.PART.MONSENOR LUIS A.PEREZ,13121,2,-33.50108236,-70.68927348,2223,1,10,2,131,89.3159399571122,82.0
9799,COMPLEJO EDUC.PART.MONSENOR LUIS A.PEREZ,13121,2,-33.50108236,-70.68927348,2223,1,10,5,131,93.574144486692,89.0
9800,ESCUELA BAS. ROSA ELVIRA MATTE DE PRIETO,13116,2,-33.50679897,-70.6926526,1212,1,10,2,131,87.0361613351878,81.6129032258064
9800,ESCUELA BAS. ROSA ELVIRA MATTE DE PRIETO,13116,2,-33.50679897,-70.6926526,1212,1,10,5,131,88.9847094801223,74.8571428571429
9801,COLEGIO POLIV. SAINT ORLAND,13109,2,-33.52937619,-70.65171822,772,1,10,2,131,84.3046683046683,75.5
9801,COLEGIO POLIV. SAINT ORLAND,13109,2,-33.52937619,-70.65171822,772,1,10,5,131,84.5416666666667,40.3333333333333
9803,ESCUELA PARTICULAR HISPANO AMERICANO,13105,2,-33.55158877,-70.67012862,403,1,10,2,131,85.0664819944598,79.0
9804,ESCUELA PABLO DE TARSO,13109,2,-33.51617502,-70.66734188,214,1,10,2,131,86.9079754601227,70.7
9805,ESCUELA PARTICULAR CAMPANITA,13105,2,-33.55942807,-70.66672459,353,1,10,2,131,85.1143790849673,73.0
9808,ESCUELA PARTICULAR GUIA ESTUDIANTIL,13109,2,-33.51833178999999,-70.65094544,322,1,10,2,131,84.8881355932203,52.8333333333333
9809,ESCUELA PARTICULAR SAINT PHILLIP OF NERY,13109,2,-33.53058251,-70.67452823,261,1,10,2,131,89.8356807511737,78.0
9810,LICEO POLITECNICO PART.SAGRADO CORAZON,13116,2,-33.51482345,-70.68008078,933,1,10,2,131,86.5222024866785,74.5
9810,LICEO POLITECNICO PART.SAGRADO CORAZON,13116,2,-33.51482345,-70.68008078,933,1,10,5,131,86.2764976958525,72.9230769230769
9810,LICEO POLITECNICO PART.SAGRADO CORAZON,13116,2,-33.51482345,-70.68008078,933,1,10,7,131,82.1090909090909,76.2
9816,ESCUELA PARTICULAR STA.MARIA MAZZARELLO,13105,2,-33.54918004999999,-70.65532033,353,1,10,2,131,94.3471337579618,66.4
9817,COLEGIO PARTICULAR KENNEDY,13116,2,-33.53383924,-70.69819592,371,1,10,2,131,90.3205128205128,47.0
9824,COMPLEJO EDUCACIONAL STELLA MARIS,13105,2,-33.55693659,-70.67449999,942,1,10,5,131,84.1612903225806,46.0
9827,COLEGIO IDOP LIMITADA,13109,2,-33.54318864999999,-70.66151495,1084,1,10,2,131,88.6039886039886,76.0
9827,COLEGIO IDOP LIMITADA,13109,2,-33.54318864999999,-70.66151495,1084,1,10,5,131,89.4635108481262,55.1818181818182
9827,COLEGIO IDOP LIMITADA,13109,2,-33.54318864999999,-70.66151495,1084,1,10,7,131,88.5135135135135,83.0
9828,COLEGIO SOL DE CHILE,13116,2,-33.52923641999999,-70.69734098,643,1,10,2,131,82.894495412844,73.4444444444444
9828,COLEGIO SOL DE CHILE,13116,2,-33.52923641999999,-70.69734098,643,1,10,5,131,86.0232558139535,67.5
9829,COLEGIO MIGUEL DE CERVANTES,13109,2,-33.54412769999999,-70.6558275,623,1,310,5,131,92.7224080267559,58.25
9829,COLEGIO MIGUEL DE CERVANTES,13109,2,-33.54412769999999,-70.6558275,623,1,310,6,131,94.7,72.3333333333333
9829,COLEGIO MIGUEL DE CERVANTES,13109,2,-33.54412769999999,-70.6558275,623,1,310,7,131,91.3,75.75
9829,COLEGIO MIGUEL DE CERVANTES,13109,2,-33.54412769999999,-70.6558275,623,1,310,7,131,91.0909090909091,83.0
9834,COLEGIO POLITEC. MARIA GRISELDA VALLE S.,13105,2,-33.5730656,-70.66467134,1960,1,10,2,131,80.2935514918191,51.0487804878049
9834,COLEGIO POLITEC. MARIA GRISELDA VALLE S.,13105,2,-33.5730656,-70.66467134,1960,1,10,5,131,77.6769596199525,43.3555555555556
9834,COLEGIO POLITEC. MARIA GRISELDA VALLE S.,13105,2,-33.5730656,-70.66467134,1960,1,10,7,131,81.4070796460177,54.0
9834,COLEGIO POLITEC. MARIA GRISELDA VALLE S.,13105,2,-33.5730656,-70.66467134,1960,1,10,7,131,75.4461538461538,36.4
9834,COLEGIO POLITEC. MARIA GRISELDA VALLE S.,13105,2,-33.5730656,-70.66467134,1960,1,10,7,131,81.4857142857143,48.5
9841,ESCUELA PARTICULAR MIGUEL DE CERVANTES,13105,2,-33.57872299999999,-70.67261962,826,1,10,2,131,80.3924963924964,45.6086956521739
9844,COLEGIO EL ALMENDRO,13105,2,-33.57619368,-70.66334217,951,1,10,2,131,89.4983766233766,73.9333333333333
9844,COLEGIO EL ALMENDRO,13105,2,-33.57619368,-70.66334217,951,1,10,5,131,88.36,65.0
9845,COLEGIO GRACE SCHOOL,13121,2,-33.50157888999999,-70.68742747,1027,1,10,2,131,86.2699115044248,68.3333333333333
9845,COLEGIO GRACE SCHOOL,13121,2,-33.50157888999999,-70.68742747,1027,1,10,5,131,86.8936170212766,73.0
9847,ESCUELA PARTICULAR KAROL C.DE CRACOVIA,13121,2,-33.50149347,-70.69304595,899,1,10,2,131,82.3455019556715,42.3846153846154
9850,ESCUELA PARTICULAR LOS LAGOS CHILE,13105,2,-33.54476588,-70.67765814,111,1,110,2,131,94.981981981982,84.4
9852,ESCUELA PARTICULAR VILLA EL SOL,13105,2,-33.55477057,-70.67009858,1561,1,10,2,131,86.0642781875659,77.1666666666667
9853,COLEGIO POLIV. SAINT TRINITY COLLEGE,13116,2,-33.52988953,-70.69000169,540,1,10,2,131,88.4113924050633,70.1666666666667
9853,COLEGIO POLIV. SAINT TRINITY COLLEGE,13116,2,-33.52988953,-70.69000169,540,1,10,5,131,88.603305785124,67.6666666666667
9853,COLEGIO POLIV. SAINT TRINITY COLLEGE,13116,2,-33.52988953,-70.69000169,540,1,10,7,131,88.6969696969697,52.5
9859,COLEGIO PARTICULAR VILLA JESUS,13109,2,-33.52135358,-70.65553564,817,1,10,2,131,87.3367198838897,79.0769230769231
9860,LICEO BICENTENARIO INDUSTRIAL DE ELECTROTECNIA RAMON B,13109,4,-33.52119803,-70.65822211,759,1,310,5,131,87.9653333333333,70.7428571428571
9860,LICEO BICENTENARIO INDUSTRIAL DE ELECTROTECNIA RAMON B,13109,4,-33.52119803,-70.65822211,759,1,310,7,131,91.8719512195122,87.6
9861,CENTRO EDUC.MUNIC. DR. AMADOR NECHME R.,13106,1,-33.47219812,-70.72080896,917,1,10,2,131,85.7995991983968,74.75
9861,CENTRO EDUC.MUNIC. DR. AMADOR NECHME R.,13106,1,-33.47219812,-70.72080896,917,1,10,5,131,85.6714285714286,80.625
9861,CENTRO EDUC.MUNIC. DR. AMADOR NECHME R.,13106,1,-33.47219812,-70.72080896,917,1,10,7,131,85.0,85.0
9862,LICEO BICENTENARIO POLIVALENTE A N°71 GUILLERMO FELIU CRUZ,13106,1,-33.46382006999999,-70.70144017,627,1,310,5,131,80.5921052631579,39.6363636363636
9862,LICEO BICENTENARIO POLIVALENTE A N°71 GUILLERMO FELIU CRUZ,13106,1,-33.46382006999999,-70.70144017,627,1,310,7,131,80.015873015873,69.0
9862,LICEO BICENTENARIO POLIVALENTE A N°71 GUILLERMO FELIU CRUZ,13106,1,-33.46382006999999,-70.70144017,627,1,310,7,131,78.3576158940397,66.25
9863,LICEO SANTIAGO BUERAS Y AVARIA,13119,1,-33.50527427,-70.75174176,593,1,10,2,131,76.0367647058823,27.6666666666667
9863,LICEO SANTIAGO BUERAS Y AVARIA,13119,1,-33.50527427,-70.75174176,593,1,10,5,131,79.7236024844721,40.25
9864,LICEO JOSE IGNACIO ZENTENO,13119,1,-33.50340173,-70.76915488,581,1,10,2,131,79.9154228855721,21.0
9864,LICEO JOSE IGNACIO ZENTENO,13119,1,-33.50340173,-70.76915488,581,1,10,5,131,78.4159663865546,54.6666666666667
9864,LICEO JOSE IGNACIO ZENTENO,13119,1,-33.50340173,-70.76915488,581,1,10,7,131,81.7012987012987,61.5
9865,LICEO POLIVALENTE DR. LUIS VARGAS SALCEDO,13102,1,-33.49895871999999,-70.73097771,780,1,10,2,131,81.6415094339623,50.2857142857143
9865,LICEO POLIVALENTE DR. LUIS VARGAS SALCEDO,13102,1,-33.49895871999999,-70.73097771,780,1,10,3,131,80.9772727272727,45.2
9865,LICEO POLIVALENTE DR. LUIS VARGAS SALCEDO,13102,1,-33.49895871999999,-70.73097771,780,1,10,5,131,81.9466666666667,48.0
9865,LICEO POLIVALENTE DR. LUIS VARGAS SALCEDO,13102,1,-33.49895871999999,-70.73097771,780,1,10,6,131,83.2456140350877,30.5714285714286
9865,LICEO POLIVALENTE DR. LUIS VARGAS SALCEDO,13102,1,-33.49895871999999,-70.73097771,780,1,10,7,131,78.0,49.0
9865,LICEO POLIVALENTE DR. LUIS VARGAS SALCEDO,13102,1,-33.49895871999999,-70.73097771,780,1,10,8,131,72.0714285714286,42.1875
9865,LICEO POLIVALENTE DR. LUIS VARGAS SALCEDO,13102,1,-33.49895871999999,-70.73097771,780,1,10,7,131,82.9523809523809,35.0
9865,LICEO POLIVALENTE DR. LUIS VARGAS SALCEDO,13102,1,-33.49895871999999,-70.73097771,780,1,10,8,131,84.5,38.3333333333333
9866,LICEO COMERCIAL B-72,13106,4,-33.46422609999999,-70.70208185,629,1,310,5,131,83.8150289017341,25.2352941176471
9866,LICEO COMERCIAL B-72,13106,4,-33.46422609999999,-70.70208185,629,1,310,7,131,86.7179487179487,45.4
9866,LICEO COMERCIAL B-72,13106,4,-33.46422609999999,-70.70208185,629,1,310,7,131,86.0521739130435,53.6
9867,CENTRO DE EDUC. TECN.PROFESIONAL CODEDUC,13119,1,-33.50955924,-70.74725518,838,1,110,2,131,77.3140495867769,91.0
9867,CENTRO DE EDUC. TECN.PROFESIONAL CODEDUC,13119,1,-33.50955924,-70.74725518,838,1,110,5,131,78.4338461538461,52.2
9867,CENTRO DE EDUC. TECN.PROFESIONAL CODEDUC,13119,1,-33.50955924,-70.74725518,838,1,110,7,131,83.3157894736842,49.0
9867,CENTRO DE EDUC. TECN.PROFESIONAL CODEDUC,13119,1,-33.50955924,-70.74725518,838,1,110,7,131,81.2666666666667,36.0
9869,ESCUELA BASICA REPUBLICA DE FRANCIA,13106,1,-33.47615978999999,-70.7108756,373,1,10,2,131,90.9006849315068,80.0
9870,ESCUELA BASICA CONDORES DE PLATA,13102,1,-33.49381185,-70.71815383,326,1,10,2,131,86.4496644295302,60.0
9873,ESCUELA BASICA PACTO ANDINO,13106,1,-33.463514,-70.70920911,622,1,10,2,131,87.5514705882353,15.0
9874,ESCUELA LOTHAR KOMMER BRUGER,13102,1,-33.50690488,-70.73412556,291,1,10,2,131,80.7290076335878,73.0
9876,ESCUELA GENERAL SAN MARTIN,13119,1,-33.51040561,-70.76221241,532,1,10,2,131,80.1458333333333,67.3333333333333
9877,ESCUELA GENERAL OHIGGINS,13119,1,-33.50971551,-70.76308151,529,1,10,3,131,56.925,6.25
9877,ESCUELA GENERAL OHIGGINS,13119,1,-33.50971551,-70.76308151,529,1,10,6,131,57.0387596899225,23.625
9879,ESCUELA BASICA CAROLINA VERGARA AYARES,13106,1,-33.47361062,-70.70516895,493,1,10,2,131,88.5454545454545,38.6666666666667
9881,ESCUELA VICENTE REYES PALAZUELOS,13119,1,-33.51707669,-70.75083578,537,1,10,2,131,81.3390557939914,76.75
9882,ESCUELA J.PRIETO VIAL,13102,1,-33.50924638,-70.73827342,437,1,10,2,131,79.7686375321337,57.3125
9884,ESCUELA LEON HUMBERTO VALENZUELA,13119,1,-33.49748334,-70.76528718,501,1,10,2,131,82.0715883668904,43.5
9886,ESCUELA ESTRELLA REINA DE CHILE,13102,1,-33.49982751999999,-70.72539113,291,1,10,2,131,87.6049382716049,78.5714285714286
9887,ESCUELA EL LLANO DE MAIPU,13119,1,-33.51665706,-70.75011595,142,1,110,5,131,73.8782608695652,74.0
9888,ESCUELA SANTA ADELA,13102,1,-33.50934752,-70.71648165,398,1,10,2,131,89.6807228915663,72.0
9889,LICEO REINO DE DINAMARCA,13119,1,-33.50718521,-70.78259673,577,1,10,2,131,81.6947368421053,64.5
9889,LICEO REINO DE DINAMARCA,13119,1,-33.50718521,-70.78259673,577,1,10,5,131,80.6994219653179,61.7777777777778
9891,REPUBLICA DE GUATEMALA,13119,1,-33.49750189,-70.74955631,627,1,10,2,131,81.1005586592179,35.0
9892,ESCUELA LAS AMERICAS,13119,1,-33.54831043,-70.77296801,760,1,10,2,131,80.9852507374631,83.0
9895,ESCUELA BASICA REINA DE SUECIA,13119,1,-33.4736724,-70.75601668,597,1,10,2,131,78.7145390070922,51.4166666666667
9896,LICEO ALCALDE GONZALO PEREZ LLONA,13119,1,-33.51075376,-70.72421283,266,1,310,5,131,83.6057142857143,52.7
9897,LICEO POLITECNICO PARTICULAR HANNOVER,13119,2,-33.4994248,-70.74433865,1336,1,310,5,131,86.7651757188498,42.9047619047619
9897,LICEO POLITECNICO PARTICULAR HANNOVER,13119,2,-33.4994248,-70.74433865,1336,1,310,7,131,86.1091703056769,41.0
9897,LICEO POLITECNICO PARTICULAR HANNOVER,13119,2,-33.4994248,-70.74433865,1336,1,310,7,131,86.7101123595506,33.7
9900,COLEGIO BICENTENARIO DE EXCELENCIA POLITECNICO ALEMAN ALBERT EINSTEIN,13102,2,-33.49711154,-70.71937341,931,1,110,2,131,93.9571428571429,79.5
9900,COLEGIO BICENTENARIO DE EXCELENCIA POLITECNICO ALEMAN ALBERT EINSTEIN,13102,2,-33.49711154,-70.71937341,931,1,110,5,131,88.2040358744395,77.2888888888889
9900,COLEGIO BICENTENARIO DE EXCELENCIA POLITECNICO ALEMAN ALBERT EINSTEIN,13102,2,-33.49711154,-70.71937341,931,1,110,7,131,88.3,74.75
9900,COLEGIO BICENTENARIO DE EXCELENCIA POLITECNICO ALEMAN ALBERT EINSTEIN,13102,2,-33.49711154,-70.71937341,931,1,110,7,131,86.8449612403101,71.2941176470588
9900,COLEGIO BICENTENARIO DE EXCELENCIA POLITECNICO ALEMAN ALBERT EINSTEIN,13102,2,-33.49711154,-70.71937341,931,1,110,7,131,87.1382978723404,70.0
9903,COLEGIO LOS CONQUISTADORES,13102,2,-33.50895698,-70.72668105,1112,1,10,2,131,88.1238095238095,72.0
9905,LICEO SAN PEDRO POVEDA,13119,2,-33.49613737,-70.76092139,499,1,110,2,131,92.2738095238095,81.0
9905,LICEO SAN PEDRO POVEDA,13119,2,-33.49613737,-70.76092139,499,1,110,5,131,90.1363636363636,87.0
9906,ESCUELA PARTICULAR INSTITUTO AMERICA,13119,2,-33.50788835,-70.7650068,659,1,10,5,131,85.9834254143646,79.4
9907,COLEGIO POLIVALENTE CAMILO HENRIQUEZ,13119,2,-33.51493608,-70.76275292,982,1,110,2,131,88.4166666666667,74.75
9907,COLEGIO POLIVALENTE CAMILO HENRIQUEZ,13119,2,-33.51493608,-70.76275292,982,1,110,5,131,87.780487804878,69.2
9909,CENTRO EDUCACIONAL PIAMARTINO CAROLINA LLONA DE CUEVAS,13119,2,-33.5151854,-70.7642677,2301,1,10,5,131,75.9554597701149,19.75
9910,COLEGIO PARTICULAR SAN FELIX,13119,2,-33.50031890999999,-70.75048348,386,1,110,2,131,86.5703125,62.0
9910,COLEGIO PARTICULAR SAN FELIX,13119,2,-33.50031890999999,-70.75048348,386,1,110,5,131,87.544776119403,43.0
9911,COLEGIO DE LA PROVIDENCIA C.LARRAIN DE I,13119,2,-33.51558253999999,-70.76593938,1151,1,10,5,131,85.3682634730539,62.3333333333333
