stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,wheelchair_boarding
PG631,,PG631-Los Raulíes / Esq. Los Avellanos,-33.5683762707168,-70.6669138865646,,0
PG632,,PG632-Los Raulíes / Esq. Santa Elena,-33.5654340738841,-70.6661640003472,,0
PG633,,PG633-Los Raulíes / Esq. Antonio Varas,-33.5632500822841,-70.6656589997632,,0
PG634,,PG634-Los Raulíes / Esq. Av. Observatorio,-33.5613290892025,-70.6652289995671,,0
PG635,,PG635-Av. Observatorio / Esq. Los Avellanos,-33.5612240990453,-70.6646499995815,,0
PG636,,PG636-Av. Observatorio / Esq. Los Mimbres,-33.5615791358867,-70.6623900004453,,0
PG1239,,PG1239-Av. Observatorio / Esq. Los Pinares,-33.5620851860174,-70.6593500003604,,0
PG1240,,PG1240-Av. Observatorio / Esq. San Francisco,-33.5624473266692,-70.6571222684957,,0
PG312,,PG312-Av. San Francisco / Esq. Los Gorriones,-33.5620812302037,-70.6566649995945,,0
PG313,,PG313-Av. San Francisco / Esq. Violeta Parra,-33.559969238847,-70.656160999773,,0
PG1083,,PG1083-Violeta Parra / Esq. Las Bandurrias,-33.5600852982431,-70.6525320005195,,0
PG1084,,PG1084-Violeta Parra / Esq. Fco. De Goya,-33.5602883378899,-70.6500800002387,,0
PG1085,,PG1085-Violeta Parra / Esq. Av. La Bandera,-33.560368364054,-70.6484590001248,,0
PG334,,PG334-Violeta Parra / Esq. A. Latorre,-33.5604684713503,-70.6465841954351,,0
PG104,,PG104-Almirante Latorre / Esq. Celanova,-33.5593071674738,-70.6460944424274,,0
PG105,,PG105-Almirante Latorre / Esq. Venancia Leiva,-33.5564821821709,-70.6454870955286,,0
PG106,,PG106-Venancia Leiva / Esq. El Nogal,-33.5568794667947,-70.6420400004242,,0
PG107,,PG107-Venancia Leiva / Esq. P. Aguirre Cerda,-33.5574446436002,-70.6377777523367,,0
PG108,,PG108-Venancia Leiva / Esq. La Pradera,-33.5576965618325,-70.6360280003856,,0
PG109,,PG109-Venancia Leiva / Esq. El Bosque,-33.5579225882322,-70.6343539997882,,0
PG110,,PG110-Venancia Leiva / Esq. Av. Santa Rosa,-33.5581056090196,-70.6330369995453,,0
PE63,,PE63-Parada 2 / Paradero 30 Santa Rosa,-33.5563339586215,-70.6313148576465,,0
PE71,,PE71-Parada 2 / Hospital Padre Hurtado,-33.5530297135045,-70.632043869727,,0
PE112,,PE112-Parada 2 / Paradero 28 Santa Rosa,-33.5497226134572,-70.6327660000388,,0
PE113,,PE113-Parada 2 / Paradero 26 Santa Rosa,-33.545589639639,-70.6335750648074,,0
PE114,,PE114-Parada 4 / (M) Santa Rosa,-33.5431240495518,-70.6339759336312,,0
PE66,,PE66-Parada 4 / Paradero 23 Santa Rosa,-33.5379110719957,-70.6343492825686,,0
PE67,,PE67-Parada 2 / Paradero 22 Santa Rosa,-33.5338725858084,-70.6345409996724,,0
PE68,,PE68-Parada 4 / Paradero 20 Santa Rosa,-33.5291707449996,-70.6353158899216,,0
PE69,,PE69-Parada 4 / Paradero 19 Santa Rosa,-33.5262615684734,-70.6356729997563,,0
PE70,,PE70-Parada 4 / Paradero 18 Santa Rosa,-33.5216265609412,-70.636186000549,,0
PH150,,PH150-Parada 4 / Paradero 16 Santa Rosa,-33.517329553489,-70.6366819997101,,0
PH151,,PH151-Parada 4 / Paradero 14 Santa Rosa,-33.5133535468482,-70.6371310005213,,0
PH152,,PH152-Parada 4 / Paradero 13 Santa Rosa,-33.5103705366533,-70.6377700000998,,0
PH153,,PH153-Parada 1 / Departamental - Santa Rosa,-33.5065230535023,-70.6385539529879,,0
PH154,,PH154-Parada 2 / Paradero 11 Santa Rosa,-33.5018230610799,-70.6390049051532,,0
PH155,,PH155-Parada 2 / Paradero 9 1/2 Santa Rosa,-33.4970985094016,-70.6395070004389,,0
PH156,,PH156-Parada 2 / Paradero 9 Santa Rosa,-33.4945763803756,-70.6398160453708,,0
PH157,,PH157-Parada 2 / Paradero 8 Santa Rosa,-33.4913724977122,-70.6402659999696,,0
PH158,,PH158-Parada 4 / Paradero 6 Santa Rosa,-33.4874075667399,-70.6407872168276,,0
PH159,,PH159-Parada 2 / Hospital Trudeau,-33.4835151085981,-70.6413115046516,,0
PH160,,PH160-Parada 2 / Paradero 3 Santa Rosa,-33.4802022062494,-70.6416695801201,,0
PH161,,PH161-Parada 2 / (M) Bío Bío,-33.4779314758735,-70.6416879998467,,0
PA100,,PA100-Parada 2 / Persa Bío Bío,-33.4740479983079,-70.6419304826949,,0
PA101,,PA101-Parada 2 / Franklin - Santa Rosa,-33.4719834703155,-70.6420359997944,,0
PA102,,PA102-Parada 2 / Sargento Aldea - Santa Rosa,-33.4686134673738,-70.6422349995902,,0
PA103,,PA103-Parada 2 / Miguel León Prado - Santa Rosa,-33.4646375211929,-70.6424061777282,,0
PA104,,PA104-Parada 2 / Hospital Sn. Borja Arriarán,-33.4608829139652,-70.6428511598493,,0
PA105,,PA105-Parada 1 / (M) Matta,-33.4576574312719,-70.6432669323009,,0
PA106,,PA106-Parada 2 / Colegio Santa María,-33.4521094386371,-70.6440989996392,,0
PA107,,PA107-Parada 2 / Cóndor - Santa Rosa,-33.449854432802,-70.6444810003891,,0
PA108,,PA108-Parada 4 / Eleuterio Ramírez - Santa Rosa,-33.446938892222,-70.6450688769314,,0
PA109,,PA109-Parada 8 / (M) Santa Lucía,-33.4430685180803,-70.6461110039539,,0
PA111,,PA111-Parada 2 / Iglesia La Merced,-33.4384254472184,-70.6468991007028,,0
PA112,,PA112-Parada 2 / Casa De Los Velasco,-33.4361114634565,-70.6472506693326,,0
PA160,,PA160-Parada 2 / Iglesia San Pedro,-33.4347398431902,-70.6474564341641,,0
PB159,,PB159-Parada 4 / Recoleta Franciscana,-33.431811383077,-70.6476399997567,,0
PB161,,PB161-Parada / (M) Patronato,-33.4288904545266,-70.6466918881482,,0
PB162,,PB162-Parada / Clínica Dávila,-33.4273994045576,-70.6462860002365,,0
PB163,,PB163-Avenida Recoleta / Esq. Dominica,-33.4255523083714,-70.6457322706378,,0
PB319,,PB319-Parada 2 / (M) Cerro Blanco,-33.4225015522822,-70.6448398111022,,0
PB320,,PB320-Avenida Recoleta / Esq. El Salto Chico,-33.4183596512153,-70.6437647866474,,0
PB321,,PB321-Avenida Recoleta / Esq. Unión,-33.4168865777744,-70.6436238932918,,0
PB322,,PB322-Parada 2 / (M) Cementerios,-33.4135114515769,-70.643439000314,,0
PB323,,PB323-Avenida Recoleta / Esq. Doctor Ostornol,-33.410836453107,-70.6433230000342,,0
PB324,,PB324-Avenida Recoleta / Esq. Avenida México,-33.4085724551759,-70.6431980001125,,0
PB325,,PB325-Parada 2 / (M) Einstein,-33.4060814960119,-70.6430919632938,,0
PB326,,PB326-Avenida Recoleta / Esq. Av. Card. José Mª Caro,-33.403512624645,-70.6429151971242,,0
PB327,,PB327-Avenida Recoleta / Esq. Muñoz Gamero,-33.4012354617924,-70.6428359995361,,0
PB1729,,PB1729-Avenida Recoleta / Esq. Estadio,-33.3986935565664,-70.6427179892079,,0
PB328,,PB328-Parada 2 / (M) Dorsal,-33.3973664916765,-70.642654036029,,0
PB329,,PB329-Avenida Recoleta / Esq. Ortiz De Rozas,-33.3942354665802,-70.6425149998223,,0
PB330,,PB330-Parada 2 / (M) Zapadores,-33.3915346318837,-70.6423479356053,,0
PB331,,PB331-Avenida Recoleta / Esq. Alfredo Rosende,-33.3888634712494,-70.6422550001774,,0
PB332,,PB332-Avenida Recoleta / Esq. Adela Martínez,-33.3862919629051,-70.6416408147759,,0
PB333,,PB333-Avenida Recoleta / Esq. Los Cardenales,-33.3839694985988,-70.6405650002039,,0
PB334,,PB334-Avenida Recoleta / Esq. Av.Pdte. S.Allende,-33.380913516418,-70.6394490002469,,0
PA115,,PA115-Parada 6 / (M) Santa Lucía,-33.443064086899,-70.6459762405141,,0
PA116,,PA116-Carmen / Esq. Sara Del Campo,-33.444173671173,-70.6430899475496,,0
PA117,,PA117-Carmen / Esq. Marín,-33.4473350097874,-70.6423944428379,,0
PA118,,PA118-Carmen / Esq. Santa Isabel,-33.4496744771876,-70.6416880005052,,0
PA119,,PA119-Carmen / Esq. Av. 10 De Julio,-33.4524814897244,-70.6408930003662,,0
PA120,,PA120-Carmen / Esq. Coquimbo,-33.4543425198747,-70.6404482673176,,0
PA121,,PA121-Carmen / Esq. Av. Manuel A. Matta,-33.4571185083541,-70.6397329995814,,0
PA122,,PA122-Carmen / Esq. Santa Elvira,-33.4604505507008,-70.6388198276435,,0
PA123,,PA123-Carmen / Esq. M. León Prado,-33.4633085342092,-70.6380529999769,,0
PA124,,PA124-Carmen / Esq. Maule,-33.4658993915014,-70.6373657877002,,0
PA125,,PA125-Carmen / Esq. Ñuble,-33.4682385545548,-70.6367420000187,,0
PA126,,PA126-Carmen / Esq. Franklin,-33.472177571179,-70.6357059999373,,0
PH162,,PH162-Carmen / Esq. Pintor Cicarelli,-33.4763085877358,-70.6346199997849,,0
PH163,,PH163-Carmen / Esq. Isabel Riquelme,-33.4784315958745,-70.6340709999032,,0
PH172,,PH172-Av. Las Industrias / Esq. Sierra Bella,-33.4800996171689,-70.6327340002996,,0
PH164,,PH164-Parada 1 / Estadio San Joaquín,-33.4849323275316,-70.6294274326321,,0
PH165,,PH165-Av. Las Industrias / Esq. Francis Drake,-33.4871306930717,-70.6295499809744,,0
PH166,,PH166-Av. Las Industrias / Esq. Alc. P. Alarcón,-33.4900916687482,-70.629375999993,,0
PH167,,PH167-Av. Las Industrias / Esq. Industria,-33.4931766720559,-70.6291949998306,,0
PH168,,PH168-Av. Las Industrias / Esq. Av.Pdte. S.Allende,-33.4955946816344,-70.6285700004602,,0
PH169,,PH169-Av. Las Industrias / Esq. Ureta Cox,-33.4996316943727,-70.6276919999391,,0
PH170,,PH170-Av. Las Industrias / Esq. Pirámide,-33.5028677051688,-70.6270280001122,,0
PH171,,PH171-Parada 3 / Departamental - Las Industrias,-33.5070287177816,-70.62615400026,,0
PH1451,,PH1451-Av. Las Industrias / Esq. Varas Mena,-33.5113897328806,-70.6251700003308,,0
PH173,,PH173-Av. Las Industrias / Esq. Avenida Lo Ovalle,-33.5161177461718,-70.6242830004299,,0
PE72,,PE72-Parada 1 / Consultorio Padre Esteban Gumucio,-33.5196287574433,-70.6235490001129,,0
PE73,,PE73-Av. Las Industrias / Esq. Calle I,-33.5220008732992,-70.6231765928633,,0
PE1347,,PE1347-La Serena / Esq. La Victoria,-33.5257103002625,-70.6248961776417,,0
PE1348,,PE1348-Linares / Esq. Petorca,-33.527461232912,-70.6239241165632,,0
PE75,,PE75-Linares / Esq. Quilpué,-33.5273087792184,-70.6221330002451,,0
PE76,,PE76-Linares / Esq. Lota,-33.5270908165727,-70.6196979996411,,0
PE77,,PE77-Linares / Esq. Coronel,-33.526866853153,-70.6172659994855,,0
PE78,,PE78-Linares / Esq. Cañete,-33.5265569082745,-70.61365000048,,0
PE79,,PE79-Linares / Esq. Punta Arenas,-33.5262339623685,-70.6100669995574,,0
PE1352,,PE1352-Punta Arenas / Esq. Combarbalá,-33.5276044353232,-70.6099325690796,,0
PE80,,PE80-Parada / Hogar De María,-33.5298097804982,-70.607676960527,,0
PE81,,PE81-Avenida Santa Raquel / Esq. Carahue,-33.5332910613296,-70.6034200002754,,0
PE82,,PE82-Avenida Santa Raquel / Esq. Rojas Magallanes,-33.5351182872468,-70.6034793024785,,0
PE83,,PE83-Avenida Santa Raquel / Esq. Dr. Sótero Del Rio,-33.5388591386888,-70.6035498770234,,0
PE84,,PE84-Avenida Santa Raquel / Esq. Las Gardenias,-33.5421390585791,-70.6035790002031,,0
PE85,,PE85-Avenida Santa Raquel / Esq. Avenida Trinidad,-33.5466066600664,-70.6037095004468,,0
PE86,,PE86-Avenida Santa Raquel / Esq. José Miguel Carrera,-33.5500402846804,-70.6029207874545,,0
PE87,,PE87-Avenida Santa Raquel / Esq. Sn. José De La.Estrella,-33.5535680806847,-70.60205300015,,0
PE1320,,PE1320-Avenida Santa Raquel / Esq. Jaspe,-33.5562429285903,-70.6014500116857,,0
PE88,,PE88-Avenida Santa Raquel / Esq. Gral. Arriagada,-33.558497702834,-70.6012730131133,,0
PE89,,PE89-Avenida Santa Raquel / Esq. María Elena,-33.5620114310313,-70.6003139949997,,0
PE90,,PE90-Avenida Santa Raquel / Esq. Rafael Matus,-33.5650071702819,-70.5984351367888,,0
PF51,,PF51-Parada / Condominio Valle Verde,-33.5681302589459,-70.5980141220994,,0
PF52,,PF52-Parada / Escuela Gabriela,-33.5709331251895,-70.5986056142616,,0
PF53,,PF53-Av. Ejército Libertador / Esq. Omar Herrera G.,-33.5730402102185,-70.5995265856046,,0
PF54,,PF54-Av. Ejército Libertador / Esq. Pedro Núñez F.,-33.5759382179846,-70.5989047530789,,0
PF55,,PF55-Av. Ejército Libertador / Esq. Pedro Núñez F.,-33.5779911317319,-70.5984850002281,,0
PF56,,PF56-Av. Ejército Libertador / Esq. Avenida Gabriela,-33.5809710388628,-70.5977081065619,,0
PF57,,PF57-Av. Ejército Libertador / Esq. Angel Pimentel,-33.583364147225,-70.5974880247243,,0
PF58,,PF58-Av. Ejército Libertador / Esq. Psje.Ob. Oscar Romero,-33.5854231516402,-70.5971269999183,,0
PF59,,PF59-Av. Ejército Libertador / Esq. Luis Matte Larraín,-33.5875021704682,-70.5967869804776,,0
PF60,,PF60-Parada / Consultorio Laura Vicuña,-33.5901221633385,-70.5962949998156,,0
PF62,,PF62-Av. Ejército Libertador / Esq. Luis Matte Larraín,-33.5878111616523,-70.5964330004686,,0
PF63,,PF63-Av. Ejército Libertador / Esq. Puquios,-33.5852701553619,-70.5968649998506,,0
PF843,,PF843-Av. Ejército Libertador / Esq. Pasaje Chacabuco,-33.5833108070602,-70.5972206274166,,0
PF64,,PF64-Av. Ejército Libertador / Esq. Avenida Gabriela,-33.5816861486586,-70.5973129995843,,0
PF65,,PF65-Av. Ejército Libertador / Esq. Pedro Núñez F.,-33.578406135194,-70.5982790000502,,0
PF66,,PF66-Av. Ejército Libertador / Esq. Bahía Fitz Roy,-33.5756930944243,-70.5986405860787,,0
PF67,,PF67-Av. Ejército Libertador / Esq. Bahía Fitz Roy,-33.5731489062489,-70.5991620800932,,0
PF68,,PF68-Parada / Escuela Gabriela,-33.5710311358276,-70.5982769996209,,0
PF69,,PF69-Parada / Condominio Valle Verde,-33.5682711435967,-70.5977469999189,,0
PE91,,PE91-Avenida Santa Raquel / Esq. Rafael Matus,-33.5653888701062,-70.5983859770035,,0
PE92,,PE92-Avenida Santa Raquel / Esq. María Elena,-33.5624621132889,-70.5997790004576,,0
PE1384,,PE1384-Avenida Santa Raquel / Esq. Gral. Arriagada,-33.5589720785492,-70.6009881346041,,0
PE93,,PE93-Avenida Santa Raquel / Esq. Pasaje Bach,-33.5571975726203,-70.601045727916,,0
PE94,,PE94-Avenida Santa Raquel / Esq. Sn. José De La.Estrella,-33.554212085968,-70.6016849996912,,0
PE95,,PE95-Avenida Santa Raquel / Esq. José Miguel Carrera,-33.5505400727054,-70.6025930002407,,0
PE96,,PE96-Avenida Santa Raquel / Esq. Avenida Trinidad,-33.5470850601813,-70.6034230002205,,0
PE97,,PE97-Avenida Santa Raquel / Esq. Santa Amalia,-33.5430300606257,-70.603412999503,,0
PE222,,PE222-Avenida Santa Raquel / Esq. Pasaje El Quisco,-33.5411550613679,-70.6034080003047,,0
PE98,,PE98-Avenida Santa Raquel / Esq. Dr. Sótero Del Rio,-33.539394061955,-70.6033730001429,,0
PE99,,PE99-Avenida Santa Raquel / Esq. Rojas Magallanes,-33.5357620626754,-70.6032929999841,,0
PE100,,PE100-Avenida Santa Raquel / Esq. Pasaje Lonquimay,-33.5330620636805,-70.6032200002493,,0
PE101,,PE101-Parada / Hogar De María,-33.5296719997324,-70.6075269997395,,0
PE661,,PE661-Santa Julia / Esq. Punta Arenas,-33.5284466286311,-70.6093055535979,,0
PE1349,,PE1349-Linares / Esq. Calbuco,-33.526190136774,-70.6105850218916,,0
PE103,,PE103-Linares / Esq. Cañete,-33.5263989191868,-70.6129429998376,,0
PE104,,PE104-Linares / Esq. Coronel,-33.526728861552,-70.6167140000178,,0
PE105,,PE105-Linares / Esq. Lota,-33.5269371295152,-70.6191738566061,,0
PE106,,PE106-Linares / Esq. Quilpué,-33.5271588746106,-70.6215414050773,,0
PE107,,PE107-Linares / Esq. La Serena,-33.527382749803,-70.6240530002451,,0
PE108,,PE108-La Serena / Esq. Yungay,-33.5245567322275,-70.625187000165,,0
PE109,,PE109-Av. Las Industrias / Esq. 28 Oriente,-33.5229677668045,-70.6229639995662,,0
PE110,,PE110-Parada 2 / Consultorio Padre Esteban Gumucio,-33.5200457598625,-70.6234010000321,,0
PE111,,PE111-Av. Las Industrias / Esq. Avenida Lo Ovalle,-33.5165967519913,-70.6239280003043,,0
PH50,,PH50-Av. Las Industrias / Esq. Varas Mena,-33.5119947361408,-70.624979999872,,0
PH51,,PH51-Parada 2 / Departamental - Las Industrias,-33.5080787223436,-70.6258599995387,,0
PH174,,PH174-Av. Las Industrias / Esq. Pirámide,-33.503884708474,-70.6267660000067,,0
PH175,,PH175-Av. Las Industrias / Esq. Ureta Cox,-33.5008186990501,-70.6273940005653,,0
PH176,,PH176-Av. Las Industrias / Esq. Av.Pdte. S.Allende,-33.4967986857371,-70.6282729995106,,0
PH177,,PH177-Av. Las Industrias / Esq. Comercio,-33.4940186744686,-70.6290320002048,,0
PH178,,PH178-Av. Las Industrias / Esq. Alc. P. Alarcón,-33.4906426700579,-70.6293240005001,,0
PH179,,PH179-Av. Las Industrias / Esq. Francis Drake,-33.4875566665328,-70.6295129995458,,0
PH180,,PH180-Parada 2 / Estadio San Joaquín,-33.4849446690837,-70.6293990003355,,0
PH181,,PH181-Sierra Bella / Esq. Santa Corina,-33.4790756426041,-70.6310880005462,,0
PH182,,PH182-Sierra Bella / Esq. Pintor Cicarelli,-33.4765006566042,-70.6317831321722,,0
PA127,,PA127-Sierra Bella / Esq. Franklin,-33.4724726158968,-70.6328419999118,,0
PA128,,PA128-Sierra Bella / Esq. Ñuble,-33.4684191363616,-70.6339019796364,,0
PA129,,PA129-Sierra Bella / Esq. Maule,-33.4659558048992,-70.6345779595759,,0
PA130,,PA130-Sierra Bella / Esq. M. León Prado,-33.4634995784248,-70.6352389998287,,0
PA131,,PA131-Sierra Bella / Esq. Santa Elvira,-33.460271813897,-70.6361318475749,,0
PA132,,PA132-Sierra Bella / Esq. Av. Manuel A. Matta,-33.4573747304986,-70.6367843882348,,0
PA133,,PA133-Lira / Esq. Coquimbo,-33.4548455051258,-70.6373272893227,,0
PA134,,PA134-Lira / Esq. Av. 10 De Julio,-33.4524265370342,-70.6378889999523,,0
PA135,,PA135-Lira / Esq. Santa Isabel,-33.4493763125968,-70.6389000397684,,0
PA136,,PA136-Lira / Esq. Marín,-33.4470961885721,-70.6396315908039,,0
PA137,,PA137-Curicó / Esq. San Isidro,-33.4462199958623,-70.6438673517556,,0
PA138,,PA138-Parada 7 / (M) Santa Lucía,-33.4435342948839,-70.6458476455411,,0
PA663,,PA663-Parada 1 / Eleuterio Ramírez - San Francisco,-33.4481213913198,-70.6470920003731,,0
PA139,,PA139-Parada 1 / Eyzaguirre - San Francisco,-33.4517539633244,-70.6467987248999,,0
PA140,,PA140-Parada 1 / Copiapó - San Francisco,-33.4547017354636,-70.6463711716044,,0
PA141,,PA141-Parada 8 / (M) Matta,-33.4583991656167,-70.6454879390677,,0
PA142,,PA142-Parada 1 / Hospital Sn. Borja Arriarán,-33.4614671682152,-70.6449755535465,,0
PA143,,PA143-Parada 1 / Victoria - San Francisco,-33.4649074370617,-70.6445573907677,,0
PA144,,PA144-Parada 1 / General Gana - San Francisco,-33.4701084394189,-70.6440149999394,,0
PA145,,PA145-Parada 1 / Matadero Franklin,-33.4728618834222,-70.6438583105971,,0
PH1646,,PH1646-Parada 7 / (M) Bío Bío,-33.47690819658,-70.6427377019401,,0
PH183,,PH183-Parada 3 / (M) Bío Bío,-33.4792165338739,-70.6419043741494,,0
PH184,,PH184-Parada 1 / Paradero 3 Santa Rosa,-33.4815764749248,-70.6417199995521,,0
PH185,,PH185-Parada 1 / Hospital Trudeau,-33.4846904814577,-70.6413299996746,,0
PH186,,PH186-Parada 1 / Paradero 6 Santa Rosa,-33.4887563247362,-70.6407709781923,,0
PH187,,PH187-Parada 1 / Paradero 8 Santa Rosa,-33.4927284983051,-70.6402380004529,,0
PH188,,PH188-Parada 1 / Paradero 9 Santa Rosa,-33.4960125049461,-70.6398010002437,,0
PH189,,PH189-Parada 1 / Paradero 9 1/2 Santa Rosa,-33.4984785094122,-70.6395260002369,,0
PH190,,PH190-Parada 1 / Paradero 11 Santa Rosa,-33.5032145167899,-70.6390469996111,,0
PH191,,PH191-Parada 5 / Departamental - Santa Rosa,-33.5078575251038,-70.6385070004477,,0
PH192,,PH192-Parada 3 / Paradero 13 Santa Rosa,-33.5096845313199,-70.6380970002618,,0
PH193,,PH193-Parada 3 / Paradero 14 Santa Rosa,-33.5127685423651,-70.637402000059,,0
PH194,,PH194-Parada 3 / Paradero 16 Santa Rosa,-33.516689549718,-70.6369059999222,,0
PG111,,PG111-Parada 1 / Paradero 18 Santa Rosa,-33.5201236095828,-70.6365509176545,,0
PG112,,PG112-Parada 3 / Paradero 19 Santa Rosa,-33.5252315640445,-70.6359919995458,,0
PG113,,PG113-Parada 1 / Paradero 20 Santa Rosa,-33.527792883268,-70.6356968552256,,0
PG114,,PG114-Parada 3 / Paradero 22 Santa Rosa,-33.5326305806205,-70.6348930003982,,0
PG115,,PG115-Parada 3 / Paradero 23 Santa Rosa,-33.5370538664495,-70.6346337262155,,0
PG1616,,PG1616-Parada 12 / (M) Santa Rosa,-33.5437725917062,-70.6341529995875,,0
PG96,,PG96-Parada 1 / Paradero 27 Santa Rosa,-33.5471920277415,-70.6333989706699,,0
PG117,,PG117-Parada 1 / Paradero 28 Santa Rosa,-33.5510967690657,-70.6326179467853,,0
PG1618,,PG1618-Parada 1 / Hospital Padre Hurtado,-33.5545966274238,-70.6318579995274,,0
PG1127,,PG1127-Parada 3 / Paradero 30 Santa Rosa,-33.5565996988262,-70.6314308220036,,0
PG99,,PG99-Parada 3 / Santo Tomás - Santa Rosa,-33.5604246459471,-70.6306490001681,,0
PG1664,,PG1664-Parada 3 / Paradero 31 Santa Rosa,-33.564797648925,-70.6304730000884,,0
PG1667,,PG1667-Parada 3 / Facultad De Agronomía,-33.5687755339184,-70.6302569824187,,0
PG120,,PG120-Parada 3 / Facultad De Veterinaria,-33.5727719428576,-70.6299244798849,,0
PG1658,,PG1658-Parada 1 / Paradero 35 Santa Rosa,-33.5761056225054,-70.6296291748128,,0
PG174,,PG174-Parada 1 / Plaza De La Pintana,-33.583846322666,-70.6288570393885,,0
PG124,,PG124-Parada 4 / Paradero 37 Santa Rosa,-33.5855676961601,-70.6273180003714,,0
PG125,,PG125-Parada / Paradero 3 Gabriela,-33.5851446182913,-70.6242129787109,,0
PG126,,PG126-Avenida Gabriela / Esq. Avenida Juanita,-33.584643394885,-70.6203581651444,,0
PG127,,PG127-Parada / Colegio Nueva Nazaret,-33.5840418708913,-70.6159770001714,,0
PG128,,PG128-Avenida Gabriela / Esq. 4 Oriente,-33.5834459323895,-70.6118989999018,,0
PF70,,PF70-Avenida Gabriela / Esq. Cleopatra,-33.5826072096251,-70.6059385686515,,0
PF71,,PF71-Avenida Gabriela / Esq. Creta,-33.582201065593,-70.6029499998868,,0
PF72,,PF72-Avenida Gabriela / Esq. De Los Metales,-33.5818341079076,-70.6000859999801,,0
PF852,,PF852-Avenida Gabriela / Esq. Ejército Libertador,-33.5814817207374,-70.5976902765368,,0
PF73,,PF73-Avenida Gabriela / Esq. Los Retamos,-33.5811101835263,-70.5949570001616,,0
PF74,,PF74-Avenida Gabriela / Esq. J. De Dios Malebrán,-33.5808102412037,-70.5925432191264,,0
PF75,,PF75-Avenida Gabriela / Esq. Rimbaud,-33.5803733570921,-70.589383770863,,0
PF76,,PF76-Parada / Col. Sta. María De La Cordillera,-33.580129689444,-70.5875221178479,,0
PF77,,PF77-Avenida Gabriela / Esq. Calle 1,-33.5797403314418,-70.5847520000955,,0
PF78,,PF78-Parada 7 / Paradero 31 Av.Vicuña Mackenna,-33.5794147984045,-70.5824253280073,,0
PF79,,PF79-Parada 1 / Paradero 32 Av.Vicuña Mackenna,-33.5826803439864,-70.58111394427,,0
PF80,,PF80-Parada 1 / Paradero 33 Av.Vicuña Mackenna,-33.5857233910844,-70.5805059999994,,0
PF81,,PF81-Parada / (M) Protectora De La Infancia,-33.5896192798033,-70.5797527761619,,0
PF83,,PF83-Parada 1 / Muni.Puente Alto,-33.5938944770314,-70.5791697776439,,0
PF84,,PF84-Parada 1 / Paradero 37 Av.Vicuña Mackenna,-33.5976494207997,-70.5784269996144,,0
